Id;MAT_1SEM_PROM;FIS_1SEM_PROM;ING_1SEM_PROM;ACTF_1SEM_A;ACTF_1SEM_R;OTRANS_1SEM_A;OTRANS_1SEM_R;OTRANS_1SEM_PROM;ESP_1SEM_A;ESP_1SEM_R;ESP_1SEM_PROM;INS_1SEM;PROM_1SEM;MAT_2SEM_PROM;FIS_2SEM_PROM;ING_2SEM_PROM;ACTF_2SEM_A;ACTF_2SEM_R;OTRANS_2SEM_A;OTRANS_2SEM_R;OTRANS_2SEM_PROM;ESP_2SEM_A;ESP_2SEM_R;ESP_2SEM_PROM;INS_2SEM;PROM_2SEM;INSC_AnO;PROM_AnO;GENERO;NOM_CARRERA;TIPO_CARRERA;nombre_nacionalidad;descripcion_situacion_egreso_postulante;nombre_comuna_EM;nombre_provincia_EM;nombre_region_EM;nombre_dependencia_EM;nombre_grupo_dependencia_EM;descripcion_rama_educacional_EM;nombre_secretaria_admision;numero_estado_civil;descripcion_trabajo_remunerado;numero_horario_trabajo;descripcion_proseguir_estudios;descripcion_jefe_familia;descripcion_fuente_financiamiento_estudio_superior;descripcion_fuente_financiamiento_estudio_superior2;inferior_ingreso_bruto_fam;superior_ingreso_bruto_fam;nombre_cobertura_salud;descripcion_viven_padres;descripcion_nivel_educacion_padre;descripcion_nivel_educacion_madre;descripcion_situacion_ocupacional_padre;descripcion_situacion_ocupacional_madre;descripcion_tipo_organismo_trabajan_padre;descripcion_tipo_organismo_trabajan_madre;descripcion_ocupacion_principal_padre;descripcion_ocupacion_principal_madre;descripcion_rama_actividad_padre;descripcion_rama_actividad_madre;horas_promedio_trabajo;cantidad_personas_grupo_familiar;cuantos_trabajan_grupo_familiar;cuantos_estudian_grupo_pre_basica;cuantos_estudian_grupo_basica;cuantos_estudian_grupo_media_1_3;cuantos_estudian_grupo_media_4;cuantos_estudian_grupo_superior;cuantos_estudian_grupo_otras;ptje_nem;ptje_leng;ptje_mate;ptje_hycs;ptje_cien
2763;;;86;1;;1;;71;2;1;60;6;68;;;;1;;;;;4;1;56;6;56;12;62;M;Ingeniería de Ejecución en Mecánica de Procesos y Mantenimiento Industrial;INGENIERÍA;Chilena;Promoción del ano& Nacional - alumno regular.;PUCHUNCAVI;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Vina del Mar;soltero(a);Sin Datos;0;Sin Datos;Sin Datos;Sin Datos;Sin Datos;432001;576000;Isapre;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin datos;Sin datos;0;0;0;0;0;0;0;0;0;682;529;558;502;0
2769;73;;;1;;2;;71;2;2;58;8;64;;;;;;;;;;;;;;8;64;M;Técnico Universitario en Mecánica Industrial;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Municipal;Municipal ;Humanista científico nocturno.;Vina del Mar;soltero(a);Sin Datos;0;Con sus padres;Sin Datos;Padres del Postulante;Otros familiares;0;144000;Isapre;Ambos viven;Media completa;Media completa;Sin Datos;Cesante;Sin Datos;Sin Datos;Obrero agrícola o minero no calificado& obrero agrícola ganadero&  maderero& pescador& minero& etc.;Dueno de casa;Servicios de salud públicos y privados. Ministerio de Salud e  instituciones de salud.;Dueno de casa.;0;3;1;0;0;1;0;0;0;582;458;581;0;565
2773;;;56;1;;1;;82;2;1;61;6;64;43;;;1;;;;;5;;66;7;62;13;63;F;Ingeniería de Ejecución en Mecánica de Procesos y Mantenimiento Industrial;INGENIERÍA;Chilena;Promoción del ano& Nacional - alumno regular.;CALERA;QUILLOTA;REGION DE VALPARAISO;Municipal;Municipal ;Técnico profesional comercial.;Quillota;soltero(a);Sin Datos;0;Sin Datos;Sin Datos;Sin Datos;Sin Datos;0;278000;Fonasa;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin datos;Sin datos;0;0;0;0;0;0;0;0;0;641;547;527;484;449
2776;;36;;;;2;;78;2;;70;5;66;55;55;55;1;;1;;73;3;;85;8;71;13;69;F;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VILLA ALEMANA;MARGA MARGA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Préstamo;Padres del Postulante;135001;270000;Fonasa;Ambos viven;Media incompleta;Media completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Privado o particular;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Servicio doméstico& servicios menores (de restaurantes& mensajero&  conserje& etc.).;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;0;4;2;0;0;0;0;1;1;599;440;554;376;397
2785;55;56;63;1;;1;;57;1;1;51;7;56;55;;55;;1;1;;80;1;1;51;6;58;13;57;M;Técnico Universitario en Proyectos de Ingeniería;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;QUILPUE;MARGA MARGA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Quilpue;soltero(a);No;0;Sin Datos;Padre del postulante;Beca;Beca;1008001;1152000;Fonasa;Ambos viven;Media incompleta;Instituto profesional incompleta;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Privado o particular;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Servicios educacionales públicos y privados. Ministerio de  Educación& establecimientos educacionales de todos los niveles.;Servicios educacionales públicos y privados. Ministerio de  Educación& establecimientos educacionales de todos los niveles.;0;5;2;0;1;0;1;0;0;538;491;571;0;486
2793;55;;61;1;;1;;80;3;;65;7;65;55;36;68;1;;1;;65;3;;70;8;62;15;63;M;Técnico Universitario en Matricería para Plásticos y Metales;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VILLA ALEMANA;MARGA MARGA;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Préstamo;Sin Datos;0;278000;Fonasa;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin datos;Sin datos;0;5;1;0;1;0;1;0;0;499;510;560;428;0
2798;68;;67;1;;1;;60;3;;66;7;66;55;46;40;1;;1;;63;3;;65;8;57;15;61;M;Técnico Universitario en Matricería para Plásticos y Metales;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;QUILPUE;MARGA MARGA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);Ocasionalmente;4;Otros;Madre del postulante;Beca;Préstamo;0;278000;Fonasa;Sólo la madre;Media incompleta;Media completa;Otra situación;Activo& tiene trabajo remunerado;Otro;Otro;Sin Datos;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Sin datos;Servicios de salud públicos y privados. Ministerio de Salud e  instituciones de salud.;20;2;1;0;0;0;0;0;0;414;521;538;0;494
2810;64;;;;;2;;63;1;2;57;6;60;55;55;67;1;;;;;2;;74;6;65;12;62;F;Técnico Universitario en Control del Medio Ambiente;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;SAN ANTONIO;SAN ANTONIO;REGION DE VALPARAISO;Municipal;Municipal ;Humanista científico diurno.;San Antonio;soltero(a);No;0;En pensión;Otro familiar del postulante;Otros familiares;Otros familiares;0;278000;Otro;Ambos viven;Sin Datos;Universitaria incompleta;Sin Datos;Dueno de casa;Sin Datos;Dueno de casa;Sin Datos;Dueno de casa;Sin datos;Dueno de casa.;0;3;0;0;0;0;1;0;0;661;574;586;508;468
2812;44;;71;1;;2;;64;1;1;54;7;59;36;;74;1;;1;;57;;;;4;56;11;58;M;Técnico Universitario en Informática;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;QUILPUE;MARGA MARGA;REGION DE VALPARAISO;Corporación Municipal;Municipal ;Técnico profesional servicios y técnica;Quilpue;soltero(a);No;0;Sin Datos;Padre del postulante;Beca;Préstamo;144001;288000;Isapre;Ambos viven;Media completa;Media completa;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Dueno de casa;Servicios de utilidad pública& fiscales y privados. Agua& luz& gas&  Servicios Sanitarios& Municipalidades& etc;Dueno de casa.;0;5;1;0;2;0;1;0;0;723;495;534;432;0
2815;;78;57;1;;1;;89;2;;93;6;82;;;80;1;;1;;60;3;;83;6;78;12;80;M;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;EL QUISCO;SAN ANTONIO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;San Antonio;soltero(a);No;0;En pensión;Padre del postulante;Préstamo;Beca;0;278000;Fonasa;Ambos viven;Media incompleta;Media incompleta;Activo& tiene trabajo remunerado;Trabaja sólo ocasionalmente;Privado o particular;Fiscal o semifiscal;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Servicio doméstico& servicios menores (de restaurantes& mensajero&  conserje& etc.).;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;0;6;2;0;1;0;1;0;0;641;650;558;624;468
2820;62;67;86;1;;1;;73;2;;73;7;72;69;;88;1;;1;;76;4;;64;8;70;15;71;M;Técnico Universitario en Proyectos de Ingeniería;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Madre del postulante;Padres del Postulante;Padres del Postulante;135001;270000;Fonasa;Ambos viven;Universitaria incompleta;Universitaria completa;Otra situación;Activo& tiene trabajo remunerado;Otro;Fiscal o semifiscal;Sin Datos;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Sin datos;Servicios educacionales públicos y privados. Ministerio de  Educación& establecimientos educacionales de todos los niveles.;0;3;1;0;0;0;1;1;0;455;618;574;608;560
2835;46;;81;;;;;;;1;49;3;59;;57;;;1;1;;82;;;;3;70;6;63;F;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VILLA ALEMANA;MARGA MARGA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Otras fuentes;Padres del Postulante;0;278000;Isapre;Ambos viven;Media completa;Media completa;Cesante;Activo& tiene trabajo remunerado;Otro;Fiscal o semifiscal;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Servicios educacionales públicos y privados. Ministerio de  Educación& establecimientos educacionales de todos los niveles.;Servicios de utilidad pública& fiscales y privados. Agua& luz& gas&  Servicios Sanitarios& Municipalidades& etc;0;5;1;0;1;0;1;1;0;702;490;576;585;0
2836;;40;;;;2;;61;;1;45;4;52;55;60;68;1;;;;;;3;30;7;46;11;48;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VALPARAISO;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Padres del Postulante;278001;834000;Fonasa;Ambos viven;Media completa;Media completa;Activo& tiene trabajo remunerado;Dueno de casa;Fiscal o semifiscal;Dueno de casa;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Dueno de casa;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;Dueno de casa.;0;6;1;0;0;0;1;2;0;579;493;607;371;501
2839;68;;74;1;;2;;72;2;;86;7;76;51;;78;1;;1;;67;2;;71;6;68;13;72;M;Técnico Universitario en Informática;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;EL TABO;SAN ANTONIO;REGION DE VALPARAISO;Municipal;Municipal ;Técnico profesional comercial.;San Antonio;soltero(a);No;0;En pensión;Padre del postulante;Padres del Postulante;Padres del Postulante;0;278000;Fonasa;Ambos viven;Otros estudios;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Fiscal o semifiscal;Dueno de casa;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Dueno de casa;Servicios de salud públicos y privados. Ministerio de Salud e  instituciones de salud.;Dueno de casa.;0;5;1;0;1;0;1;1;0;743;557;506;547;504
2845;30;41;78;1;;;;;3;;69;7;59;;;78;;;1;;72;2;;78;4;76;11;66;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;FREIRINA;HUASCO;REGION DE ATACAMA;Municipal;Municipal ;Técnico profesional industrial.;Vallenar;soltero(a);No;0;Sin Datos;Padre del postulante;Padres del Postulante;Préstamo;288001;432000;Fonasa;Ambos viven;Media completa;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Dueno de casa;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Dueno de casa.;0;6;1;0;2;0;1;1;0;703;451;504;0;515
2849;67;;89;1;;2;;69;;2;35;7;60;73;55;72;1;;;;;;;;4;67;11;62;F;Técnico Universitario en Control de Alimentos;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;CALERA;QUILLOTA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Quillota;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Beca;0;144000;Fonasa;Ambos viven;Media completa;Centro de formación técnica completa;Activo& tiene trabajo remunerado;Dueno de casa;Independiente;Dueno de casa;Pequeno empresario industrial& suboficial de FF.AA y Carabineros&  minero& comercial y agrícola;Dueno de casa;Comercio al por mayor y menor. Bancos y seguros;Dueno de casa.;0;3;1;0;0;0;0;1;0;620;506;591;466;565
2850;;57;;;;2;;69;1;;55;4;63;65;;55;1;;;;;1;2;41;6;48;10;55;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;RANCAGUA;CACHAPOAL;REGION DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;Corporación Municipal;Municipal ;Humanista científico diurno.;Rancagua;soltero(a);No;0;En pensión;Madre del postulante;Padres del Postulante;Beca;144001;288000;Fonasa;Ambos viven;Básica incompleta;Básica completa;Otra situación;Activo& tiene trabajo remunerado;Otro;Privado o particular;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Servicios de utilidad pública& fiscales y privados. Agua& luz& gas&  Servicios Sanitarios& Municipalidades& etc;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;0;4;1;0;0;0;0;2;1;517;595;617;496;537
2862;62;;63;1;;2;;59;1;1;45;7;56;55;;58;1;;1;;55;;;;4;56;11;56;M;Técnico Universitario en Informática;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;ANTOFAGASTA;ANTOFAGASTA;REGION DE ANTOFAGASTA;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Antofagasta;soltero(a);No;0;En pensión;Padre del postulante;Beca;Beca;135001;270000;Isapre;Ambos viven;Media completa;Media completa;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Obrero agrícola o minero calificado& mecánico& electricista&  tractorista& etc.;Dueno de casa;Explotación de minas y canteras;Dueno de casa.;0;5;1;0;1;0;1;1;0;558;564;589;0;482
2866;58;53;60;1;;;;;2;1;68;7;63;57;58;66;;;1;;61;1;1;72;6;64;13;63;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;CON CON;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Padres del Postulante;0;278000;Isapre;Ambos viven;Media incompleta;Media incompleta;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Independiente;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Dueno de casa;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;0;6;2;0;0;0;1;0;0;579;505;549;484;497
2868;;45;;;;2;;75;2;;77;5;70;20;3;61;1;;1;;69;3;;76;8;54;13;61;M;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;RANCAGUA;CACHAPOAL;REGION DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;Corporación Municipal;Municipal ;Técnico profesional comercial.;Rancagua;soltero(a);No;0;Otros;Padre del postulante;Padres del Postulante;Padres del Postulante;278001;834000;Fonasa;Ambos viven;Media incompleta;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Dueno de casa;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;Dueno de casa.;0;3;1;0;0;0;0;0;1;560;488;531;592;0
2875;72;62;73;1;;2;;75;1;;73;7;72;69;;62;1;;;1;49;4;;80;8;71;15;71;F;Técnico Universitario en Prevención de Riesgos;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;RENGO;CACHAPOAL;REGION DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Rancagua;soltero(a);No;0;En pensión;Madre del postulante;Padres del Postulante;Beca;0;278000;Fonasa;Ambos viven;Media incompleta;Media completa;Jubilado o pensionado (no reincorporado);Jubilado o pensionado (no reincorporado);Sin Datos;Sin Datos;Servicio doméstico& servicios menores (de restaurantes& mensajero&  conserje& etc.).;Dueno de casa;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;Dueno de casa.;0;2;0;0;0;0;1;0;0;661;521;525;0;557
2882;56;58;36;1;;;;;3;;72;7;61;59;;;;;1;;58;3;1;68;6;65;13;63;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;LOS ANGELES;BIOBIO;REGION DEL BIOBIO;Municipal;Municipal ;Técnico profesional industrial.;Los Angeles;soltero(a);No;0;Sin Datos;Madre del postulante;Padres del Postulante;Otras fuentes;0;278000;Fonasa;Ambos viven;Básica completa;Media completa;Activo& tiene trabajo remunerado;Trabaja sólo ocasionalmente;Privado o particular;Privado o particular;Obrero agrícola o minero no calificado& obrero agrícola ganadero&  maderero& pescador& minero& etc.;Dueno de casa;Agricultura& ganadería& pesca y caza.;Dueno de casa.;0;5;2;0;0;1;1;0;0;703;596;571;0;598
2885;;36;;;;2;;67;1;;79;4;62;32;60;55;1;;;;;3;;63;7;56;11;59;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VALPARAISO;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Padres del Postulante;144001;288000;Fonasa;Ambos viven;Media completa;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Dueno de casa;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;Dueno de casa.;0;5;1;0;0;1;0;0;1;580;543;546;0;547
2886;68;55;89;1;;;;;1;2;61;7;66;58;;81;;;1;;73;3;1;63;7;66;14;66;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;QUILLOTA;QUILLOTA;REGION DE VALPARAISO;Particular no Subvencionado;Particular Pagado ;Humanista científico diurno.;Quillota;soltero(a);No;0;Con sus padres;Padre del postulante;Préstamo;Padres del Postulante;0;278000;Fonasa;Ambos viven;Media completa;Media completa;Cesante;Dueno de casa;Privado o particular;Dueno de casa;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Dueno de casa;Comercio al por mayor y menor. Bancos y seguros;Dueno de casa.;0;5;1;0;2;0;0;1;0;455;537;590;514;494
